Car_ID,Class,Price,Capacity
BH 3942 ST,Mini,299,4
BH 3445 LD,Mini,266,4
BH 0359 DF,Lux,1379,5
BH 0945 OB,SUV,613,7
BH 8427 AK,Micro,255,2
BH 2484 TD,Micro,179,2
BH 8535 YN,Lux,814,5
BH 9100 KB,SUV,673,7
BH 1004 EG,Lux,806,5
BH 6070 LW,Mini,267,4
BH 1147 YV,Micro,186,2
BH 9599 QX,Mini,208,4
BH 3749 DC,Mini,282,4
BH 3159 CN,Mini,384,4
BH 6679 II,Micro,276,2
BH 1584 IT,Lux,982,5
BH 5536 MJ,Sedan,473,5
BH 6080 FT,Mini,232,4
BH 3681 TS,Micro,244,2
BH 0136 DD,Mini,300,4
BH 0053 BD,Micro,184,2
BH 8555 BL,Micro,156,2
BH 1550 QY,Sedan,483,5
BH 3507 NG,Micro,268,2
BH 1500 YT,SUV,531,7
BH 5244 AC,Lux,814,5
BH 5509 WO,SUV,726,7
BH 9904 WK,Sedan,320,5
BH 6777 BY,Lux,1317,5
BH 7724 DS,Lux,1556,5
BH 6766 ZX,Sedan,409,5
BH 3738 IK,Lux,1224,5
BH 7881 LI,Micro,230,2
BH 5427 QG,Lux,1312,5
BH 2571 JJ,SUV,751,7
BH 6895 AY,Mini,337,4
BH 2647 QU,Micro,290,2
BH 0601 TN,Lux,1470,5
BH 7138 OY,Sedan,357,5
BH 0864 QY,Mini,379,4
BH 0162 FX,Mini,378,4
BH 1968 WE,SUV,528,7
BH 7717 JF,Sedan,475,5
BH 5884 AY,SUV,720,7
BH 2090 SQ,Micro,163,2
BH 3151 XN,Lux,1151,5
BH 4086 TL,Mini,229,4
BH 3479 QE,SUV,794,7
BH 4402 QT,Mini,241,4
BH 2358 EE,Sedan,409,5
BH 0492 QH,SUV,643,7
BH 0339 DA,Micro,257,2
BH 5549 FR,Mini,400,4
BH 2611 KE,Lux,1135,5
BH 8072 NE,Sedan,369,5
BH 1562 AQ,SUV,479,7
BH 5498 ML,Lux,1172,5
BH 0835 IQ,SUV,497,7
BH 8573 ZX,Micro,298,2
BH 9451 QX,Micro,300,2
BH 4819 OY,Lux,987,5
BH 4435 IX,Micro,285,2
BH 5455 BS,Sedan,484,5
BH 9600 NL,Mini,313,4
BH 7983 FT,Mini,308,4
BH 7316 ZE,SUV,732,7
BH 6967 IS,Micro,199,2
BH 2613 YO,Micro,175,2
BH 3443 HF,Micro,204,2
BH 4241 JZ,SUV,785,7
BH 8360 HM,Lux,1016,5
BH 6526 SZ,Lux,1028,5
BH 8105 CQ,Sedan,327,5
BH 5490 HX,Micro,183,2
BH 9821 WL,Sedan,353,5
BH 9738 PN,Micro,276,2
BH 7258 DC,Lux,1511,5
BH 2363 PD,Mini,228,4
BH 2655 SD,Mini,347,4
BH 7450 QC,Sedan,434,5
BH 1691 TN,Micro,206,2
BH 1013 IK,Sedan,336,5
BH 3735 XA,Mini,239,4
BH 8341 XU,Lux,1427,5
BH 9889 HW,Micro,194,2
BH 7549 FM,SUV,643,7
BH 9005 TX,SUV,463,7
BH 3110 LR,Sedan,319,5
BH 2592 FV,Sedan,397,5
BH 8500 SL,Lux,1370,5
BH 5238 OW,Mini,239,4
BH 8334 YJ,SUV,456,7
BH 3433 RI,SUV,769,7
BH 5593 OR,SUV,746,7
BH 8144 CV,Micro,261,2
BH 6583 KM,Mini,305,4
BH 3032 SQ,Micro,299,2
BH 8216 EL,Lux,1353,5
BH 8336 IQ,Mini,290,4
BH 2037 LA,Sedan,393,5
BH 8020 JO,Micro,262,2
BH 2483 LS,Lux,1020,5
BH 2678 PB,Lux,1283,5
BH 2491 GU,Micro,286,2
BH 5741 OU,Lux,1150,5
BH 4666 JK,Mini,210,4
BH 6438 IQ,Micro,162,2
BH 4368 IF,Mini,303,4
BH 8230 MT,Sedan,462,5
BH 4112 XJ,Lux,1531,5
BH 6682 EN,Micro,294,2
BH 6565 CT,Sedan,491,5
BH 3143 KM,Micro,201,2
BH 1197 CH,Sedan,453,5
BH 9211 UP,Sedan,355,5
BH 4784 JO,SUV,526,7
BH 8816 YA,SUV,491,7
BH 6693 HS,Lux,977,5
BH 1507 ZQ,Mini,375,4
BH 9556 JL,Lux,1293,5
BH 0392 CJ,SUV,709,7
BH 9827 IP,SUV,457,7
BH 2760 SY,Lux,991,5
BH 9116 LM,SUV,712,7
BH 1418 ZW,Mini,247,4
BH 9103 UR,Lux,1364,5
BH 1263 UP,Mini,286,4
BH 0167 QA,Sedan,342,5
BH 3640 YR,Micro,214,2
BH 4267 UW,Mini,230,4
BH 4386 RV,Lux,982,5
BH 3720 DY,Sedan,450,5
BH 9167 ML,Lux,1243,5
BH 8893 MD,Sedan,331,5
BH 6277 BF,Sedan,427,5
BH 9452 KW,SUV,559,7
BH 2051 BQ,Lux,1296,5
BH 0259 MK,Sedan,306,5
BH 8397 MY,Micro,153,2
BH 4914 OK,SUV,652,7
BH 7958 OI,SUV,481,7
BH 5887 TO,Sedan,454,5
BH 7328 MA,SUV,479,7
BH 2892 II,SUV,756,7
BH 9171 KV,Micro,159,2
BH 0473 OE,SUV,487,7
BH 3061 JI,Lux,1209,5
BH 5618 HI,Lux,1163,5
BH 3608 WO,Sedan,338,5
BH 1496 KJ,SUV,469,7
BH 1688 YQ,Lux,805,5
BH 2341 XT,Mini,300,4
BH 2421 FG,Lux,932,5
BH 6728 AF,Micro,175,2
BH 8514 ZQ,Micro,203,2
BH 0252 DK,Mini,235,4
BH 9200 MN,Mini,363,4
BH 5806 EW,Micro,233,2
BH 1276 GU,Micro,270,2
BH 8715 IM,Micro,197,2
BH 7594 NC,Micro,161,2
BH 3644 TB,Mini,334,4
BH 5742 OE,SUV,657,7
BH 9130 ZD,Mini,356,4
BH 1165 QC,Mini,259,4
BH 8890 QY,Lux,1437,5
BH 4367 WN,Sedan,340,5
BH 9376 MU,Mini,376,4
BH 5869 TW,Lux,824,5
BH 2720 AK,Sedan,497,5
BH 7922 EA,Lux,1360,5
BH 6078 LX,Lux,1387,5
BH 9599 CG,Mini,368,4
BH 4053 HH,Sedan,460,5
BH 8082 RE,Micro,150,2
BH 5375 FU,Micro,179,2
BH 8107 VY,Sedan,406,5
BH 3004 KD,SUV,687,7
BH 1703 IG,Sedan,375,5
BH 8460 JP,Mini,363,4
BH 4601 WQ,Mini,331,4
BH 0059 TP,Lux,1063,5
BH 0809 HK,Micro,287,2
BH 0546 XW,Mini,220,4
BH 4637 PO,Lux,1241,5
BH 4792 IF,Sedan,367,5
BH 3578 HN,Mini,347,4
BH 1036 NV,Micro,159,2
BH 2283 OL,Micro,287,2
BH 8442 PG,SUV,412,7
BH 5917 UB,Sedan,468,5
BH 4010 SM,Lux,1349,5
BH 1662 OV,Mini,233,4
BH 0731 UK,Micro,250,2
BH 7208 JL,Mini,247,4
BH 0003 MD,Micro,267,2
BH 4436 PS,Micro,221,2
BH 9486 TW,Micro,239,2
BH 6507 GH,SUV,675,7
BH 9202 QN,Lux,1012,5
BH 1186 GB,SUV,537,7
BH 3210 CF,SUV,741,7
BH 6363 ME,Mini,307,4
BH 7197 ET,Mini,266,4
BH 7792 QV,Sedan,407,5
BH 6011 QV,SUV,405,7
BH 9897 DN,SUV,663,7
BH 4946 BC,Lux,961,5
BH 5029 FS,Sedan,300,5
BH 0605 GF,SUV,687,7
BH 6301 PL,SUV,747,7
BH 7474 FL,Mini,260,4
BH 4067 JJ,SUV,605,7
BH 6966 NB,Lux,1057,5
BH 1439 PS,Sedan,435,5
BH 4344 JH,Lux,851,5
BH 2008 ZP,Micro,165,2
BH 0049 MI,SUV,563,7
BH 3915 VN,Mini,203,4
BH 7172 AG,SUV,647,7
BH 2658 BO,Micro,238,2
BH 4809 ZI,Lux,961,5
BH 7313 FS,SUV,582,7
BH 9400 HJ,SUV,542,7
BH 1102 YE,Lux,1509,5
BH 4110 WD,Micro,218,2
BH 4182 FO,Micro,292,2
BH 4203 NW,Lux,1597,5
BH 6610 XE,Lux,1424,5
BH 1989 CM,Micro,229,2
BH 8806 XR,Mini,293,4
BH 2384 KL,SUV,437,7
BH 4083 FS,Lux,1347,5
BH 2627 VW,SUV,492,7
BH 7149 BU,Mini,212,4
BH 0301 JF,Micro,228,2
BH 0443 WH,Lux,1505,5
BH 8561 SQ,Mini,361,4
BH 5112 MT,Micro,161,2
BH 9295 UQ,SUV,692,7
BH 9009 QP,Lux,1067,5
BH 9734 JT,SUV,642,7
BH 2918 KD,Micro,184,2
BH 3936 ZN,Micro,239,2
BH 1721 MQ,Mini,393,4
BH 8288 HD,SUV,446,7
BH 8966 SB,Sedan,388,5
BH 5478 LH,Mini,208,4
BH 5575 CM,SUV,687,7
BH 5152 VD,Lux,1480,5
BH 6469 FV,Sedan,425,5
BH 6720 BZ,SUV,646,7
BH 7554 IC,Mini,227,4
BH 8841 HI,Sedan,307,5
BH 9156 MK,SUV,770,7
BH 6057 KU,Mini,244,4
BH 6860 CF,Sedan,460,5
BH 8153 XS,SUV,796,7
BH 8502 PX,Mini,320,4
BH 8055 KL,Micro,252,2
BH 8848 ZA,Micro,165,2
BH 0567 IF,Lux,1230,5
BH 0138 PL,Sedan,488,5
BH 3558 ME,Mini,262,4
BH 6801 RI,Micro,241,2
BH 2755 TZ,SUV,779,7
BH 6866 DY,Sedan,412,5
BH 4710 HT,Sedan,449,5
BH 6969 SL,Micro,205,2
BH 5261 TX,Mini,265,4
BH 5251 XX,Lux,1303,5
BH 4118 DH,SUV,771,7
BH 6757 PU,Micro,268,2
BH 9369 VH,Lux,1459,5
BH 5801 TE,Micro,169,2
BH 6794 PX,Lux,1034,5
BH 9837 AF,Mini,297,4
BH 6646 YF,SUV,791,7
BH 6514 JW,Sedan,326,5
BH 7755 SA,Mini,226,4
BH 9554 JM,Sedan,381,5
BH 6943 SW,Micro,172,2
BH 8243 KB,Mini,233,4
BH 7313 PZ,SUV,504,7
BH 4694 CV,SUV,527,7
BH 5826 FB,Lux,989,5
BH 0284 BV,Lux,1322,5
BH 9009 VD,Lux,804,5
BH 1317 TP,Micro,254,2
BH 9876 RD,Sedan,469,5
BH 0289 IM,Micro,267,2
BH 7162 YT,Sedan,433,5
BH 4125 VI,Lux,1410,5
BH 1176 RI,Lux,963,5
BH 4532 EA,Micro,180,2
BH 2090 VE,Micro,176,2
BH 8219 OO,Sedan,348,5
BH 4985 GG,Sedan,308,5
BH 4090 GQ,Lux,1076,5
BH 6982 BQ,Mini,281,4
BH 3122 DX,Sedan,432,5
BH 9089 FI,Sedan,383,5
BH 9983 LH,Lux,1056,5
BH 7407 PW,Sedan,382,5
BH 0859 TB,Micro,158,2
BH 1318 WZ,Lux,1053,5
BH 3764 TH,Sedan,379,5
BH 1532 ZK,SUV,658,7
BH 2491 IE,Micro,289,2
BH 8985 DB,SUV,488,7
BH 0535 KS,Micro,263,2
BH 6461 UL,Micro,186,2
BH 7281 YX,Mini,367,4
BH 9014 SV,Sedan,364,5
BH 7246 LD,Mini,273,4
BH 5890 JM,Lux,1563,5
BH 8316 QH,SUV,798,7
BH 7636 SF,Lux,1530,5
BH 4952 QK,Mini,225,4
BH 8627 LC,Sedan,448,5
BH 2508 TI,SUV,755,7
BH 5433 UO,Micro,204,2
BH 0917 IJ,Micro,242,2
BH 5112 ZJ,Lux,1307,5
BH 3928 VT,Lux,1405,5
BH 1607 DE,Sedan,379,5
BH 1416 OL,Micro,269,2
BH 5809 RV,Lux,1592,5
BH 3233 LK,Lux,1443,5
BH 6477 YP,Sedan,328,5
BH 4640 GL,Mini,335,4
BH 0211 RM,Sedan,349,5
BH 4938 MN,Mini,333,4
BH 9560 EF,Lux,1010,5
BH 2679 LJ,SUV,423,7
BH 7996 FY,Mini,289,4
BH 7882 CM,Micro,192,2
BH 7633 ZK,SUV,764,7
BH 8901 KU,Micro,196,2
BH 2304 EB,Micro,300,2
BH 7899 YM,SUV,556,7
BH 3576 RH,Micro,229,2
BH 4567 IV,Mini,209,4
BH 7627 PM,Micro,277,2
BH 5362 AR,Sedan,311,5
BH 2401 VH,Sedan,361,5
BH 8080 DZ,Sedan,312,5
BH 3968 PI,Lux,1523,5
BH 3023 MQ,SUV,630,7
BH 0655 ET,SUV,793,7
BH 3277 PA,Mini,379,4
BH 7910 HM,Lux,914,5
BH 7929 FT,Lux,1393,5
BH 1530 DA,Lux,1599,5
BH 6931 AJ,SUV,722,7
BH 8329 ZL,Lux,1463,5
BH 1503 XZ,SUV,444,7
BH 4363 KU,Mini,248,4
BH 5598 QA,Mini,351,4
BH 9862 YU,Sedan,328,5
BH 5352 MK,Lux,1358,5
BH 4382 VW,Sedan,334,5
BH 6106 TG,Micro,188,2
BH 9328 GK,Micro,154,2
BH 0797 PU,SUV,631,7
BH 6334 FX,Micro,275,2
BH 7168 MT,Micro,195,2
BH 4943 ID,Micro,173,2
BH 1640 BT,Sedan,343,5
BH 0606 CY,Lux,918,5
BH 2954 JE,Sedan,456,5
BH 5597 TN,Lux,1185,5
BH 0749 UY,Sedan,312,5
BH 3273 YY,Mini,399,4
BH 6029 CO,Sedan,455,5
BH 4702 FM,Sedan,330,5
BH 2298 OX,Micro,237,2
BH 6959 VM,SUV,713,7
BH 9527 MU,Lux,1459,5
BH 6330 PS,Mini,220,4
BH 3689 WJ,Sedan,499,5
BH 1282 HR,SUV,451,7
BH 9075 XO,Sedan,391,5
BH 0383 KY,Mini,296,4
BH 1125 BN,Lux,1590,5
BH 1773 FH,SUV,730,7
BH 1304 EY,Lux,1024,5
BH 3276 HE,Mini,218,4
BH 5736 MJ,SUV,610,7
BH 7545 CS,Lux,934,5
BH 7593 OZ,Sedan,319,5
BH 0270 RE,Lux,1389,5
BH 9686 ZG,Lux,854,5
BH 9458 VA,Sedan,355,5
BH 6663 QM,SUV,663,7
BH 6676 FX,SUV,718,7
BH 3798 RT,Mini,227,4
BH 6024 NI,Micro,216,2
BH 4027 GD,Lux,1012,5
BH 7473 EL,SUV,749,7
BH 7392 PD,SUV,555,7
BH 6628 DT,SUV,791,7
BH 2692 CK,Micro,205,2
BH 3914 GP,Lux,1010,5
BH 1739 YD,Lux,1355,5
BH 7670 CE,Mini,205,4
BH 8448 PC,Lux,1137,5
BH 5230 PN,Sedan,335,5
BH 3409 YW,Sedan,493,5
BH 6887 RG,SUV,735,7
BH 9206 XS,Sedan,420,5
BH 5171 GK,Lux,1225,5
BH 0809 XE,Sedan,408,5
BH 3223 AW,Lux,1178,5
BH 3027 NL,Sedan,391,5
BH 8158 WL,Lux,1192,5
BH 7053 JO,Micro,191,2
BH 9682 VF,SUV,634,7
BH 9783 TO,Sedan,410,5
BH 3025 UG,Lux,862,5
BH 1069 CR,Mini,319,4
BH 0642 MM,Sedan,352,5
BH 8018 TZ,SUV,471,7
BH 0372 WS,SUV,565,7
BH 0192 VJ,SUV,630,7
BH 6442 YV,Mini,292,4
BH 0454 IF,SUV,672,7
BH 9807 YC,Sedan,344,5
BH 0311 VP,Sedan,337,5
BH 9317 KN,Mini,375,4
BH 0534 NQ,Sedan,332,5
BH 7200 HO,Mini,277,4
BH 0350 VW,Micro,189,2
BH 8968 BY,Sedan,316,5
BH 9373 KO,Sedan,335,5
BH 3551 UQ,Mini,316,4
BH 6759 UD,Lux,1465,5
BH 4523 VK,Micro,159,2
BH 9136 QS,Sedan,359,5
BH 3503 MQ,Sedan,368,5
BH 7542 IV,Mini,300,4
BH 8119 SM,Sedan,317,5
BH 2263 AD,Lux,1422,5
BH 6964 NX,Micro,277,2
BH 7583 LQ,Mini,222,4
BH 3058 TK,SUV,750,7
BH 4378 OH,Sedan,341,5
BH 5495 IW,SUV,741,7
BH 6521 HW,SUV,651,7
BH 7214 FO,Mini,372,4
BH 5887 CL,Mini,361,4
BH 2831 UR,Mini,349,4
BH 5268 GU,Micro,223,2
BH 3957 WZ,Micro,285,2
BH 6768 JJ,Sedan,420,5
BH 9121 AZ,Sedan,322,5
BH 7856 XV,Lux,1413,5
BH 4988 TS,Sedan,365,5
BH 3209 OL,Lux,1463,5
BH 9598 DW,Micro,263,2
BH 4610 HK,SUV,696,7
BH 5111 YM,SUV,464,7
BH 3805 AJ,SUV,769,7
BH 9137 KJ,Sedan,495,5
BH 7404 CC,SUV,722,7
BH 1467 SV,SUV,496,7
BH 1264 VU,Sedan,425,5
BH 3970 GV,Micro,225,2
BH 0266 RH,Mini,356,4
BH 2495 NQ,Sedan,444,5
BH 3764 DL,Mini,273,4
BH 5429 TN,Sedan,326,5
BH 4214 WU,Lux,1526,5
BH 9864 QY,Mini,325,4
BH 4490 PB,Sedan,363,5
BH 9143 ZO,Micro,215,2
BH 1684 NW,Mini,252,4
BH 4910 BF,Sedan,436,5
BH 9768 CB,Sedan,334,5
BH 4906 GH,SUV,663,7
BH 0353 HH,Lux,916,5
BH 0230 HE,Sedan,486,5
BH 2104 RM,Sedan,383,5
BH 8284 TK,Sedan,485,5
BH 9667 JR,Sedan,483,5
BH 5093 FR,Sedan,383,5
BH 4771 LF,SUV,412,7
BH 7024 DJ,Sedan,396,5
BH 8261 KJ,Micro,202,2
BH 2304 FZ,SUV,547,7
BH 0031 AW,Mini,285,4
BH 8715 KH,Sedan,425,5
BH 8233 CY,SUV,496,7
BH 7009 AL,SUV,497,7
BH 6805 VK,Sedan,455,5
BH 6739 LS,Micro,151,2
BH 6408 DV,Lux,1212,5
BH 6715 SZ,Sedan,356,5
BH 0373 RJ,SUV,729,7
BH 0368 BD,SUV,479,7
BH 9680 YC,Sedan,489,5
BH 8473 BJ,SUV,734,7
BH 9443 OL,Mini,355,4
BH 4672 XL,Sedan,490,5
BH 1297 LR,Sedan,356,5
BH 3299 TL,Sedan,374,5
BH 6756 BK,Sedan,338,5
BH 8038 GE,Micro,228,2
BH 0005 ON,Mini,320,4
BH 1130 RL,Mini,202,4
BH 9961 OU,Lux,886,5
BH 9169 YI,Micro,238,2
BH 7585 HP,Mini,361,4
BH 6972 VJ,Mini,235,4
BH 4486 MJ,Mini,344,4
BH 3295 BB,SUV,457,7
BH 3861 XB,Sedan,371,5
BH 9472 QW,Sedan,400,5
BH 8501 ZW,Lux,1027,5
BH 3228 PJ,Mini,397,4
BH 3443 UA,Lux,1521,5
BH 1654 NQ,SUV,730,7
BH 4164 BM,SUV,462,7
BH 1280 SL,Sedan,441,5
BH 1345 SQ,SUV,608,7
BH 0296 WJ,SUV,609,7
BH 5407 FK,Micro,243,2
BH 0495 MA,Lux,1300,5
BH 5110 UZ,SUV,653,7
BH 3809 VI,SUV,695,7
BH 1670 PI,SUV,748,7
BH 9951 VK,Sedan,300,5
BH 7331 AN,Sedan,382,5
BH 6569 NG,Micro,297,2
BH 0010 EM,SUV,795,7
BH 1629 UX,Micro,157,2
BH 4644 VA,SUV,672,7
BH 4349 IP,SUV,529,7
BH 1166 NX,SUV,795,7
BH 5947 DK,Lux,1567,5
BH 1510 HW,Micro,249,2
BH 5249 GM,SUV,717,7
BH 2291 PS,Mini,260,4
BH 8760 XS,Micro,161,2
BH 1608 SN,Sedan,334,5
BH 5838 VF,Lux,1123,5
BH 2050 WD,Sedan,331,5
BH 1177 UY,Micro,215,2
BH 1270 TG,SUV,503,7
BH 0638 TT,Lux,1372,5
BH 0493 YG,SUV,712,7
BH 6199 MJ,Lux,1357,5
BH 3621 YL,Lux,998,5
BH 7425 QR,Micro,186,2
BH 3270 CX,Micro,184,2
BH 8476 ES,Sedan,500,5
BH 1761 NL,Lux,882,5
BH 6779 FS,Sedan,471,5
BH 7303 QQ,SUV,477,7
BH 3649 RB,Lux,885,5
BH 1758 IG,Micro,188,2
BH 7586 SY,Lux,1321,5
BH 8441 KK,Mini,374,4
BH 4732 IB,Mini,210,4
BH 8086 NA,Sedan,380,5
BH 5711 BM,Mini,219,4
BH 5449 KR,Sedan,418,5
BH 5748 JJ,Micro,176,2
BH 3688 OY,Sedan,496,5
BH 4146 DZ,Lux,831,5
BH 3786 HV,Lux,1083,5
BH 6376 IW,Mini,380,4
BH 9524 OL,SUV,750,7
BH 2606 XF,SUV,532,7
BH 9858 RV,Micro,175,2
BH 9025 TY,SUV,718,7
BH 8300 WV,SUV,547,7
BH 6806 GG,Micro,161,2
BH 2398 OJ,Mini,368,4
BH 6921 EG,Lux,1468,5
BH 8435 HQ,SUV,719,7
BH 6923 JU,SUV,630,7
BH 6719 DM,Mini,377,4
BH 1850 QT,Sedan,355,5
BH 0038 QN,Mini,221,4
BH 9288 SK,Micro,217,2
BH 5445 KV,Sedan,384,5
BH 4624 RV,Lux,1461,5
BH 9766 MM,Sedan,302,5
BH 4260 TJ,Mini,268,4
BH 8925 TR,SUV,555,7
BH 1552 HD,SUV,481,7
BH 0037 OV,Micro,239,2
BH 9284 JY,Mini,334,4
BH 7073 JB,Sedan,473,5
BH 9208 AH,Lux,1361,5
BH 3702 ME,SUV,470,7
BH 5227 MX,Sedan,308,5
BH 5713 EC,Sedan,308,5
BH 7969 YF,Sedan,444,5
BH 2380 FU,Lux,982,5
BH 0869 XB,Micro,255,2
BH 7909 JO,SUV,413,7
BH 9836 MD,Micro,182,2
BH 0753 FT,SUV,499,7
BH 7947 XQ,Lux,1163,5
BH 8186 CJ,Lux,1196,5
BH 1523 WW,SUV,688,7
BH 7671 QX,Mini,253,4
BH 5753 JB,Lux,1260,5
BH 1832 YQ,SUV,733,7
BH 7879 FU,Micro,206,2
BH 9583 CZ,Mini,341,4
BH 4414 MK,Micro,248,2
BH 5319 AP,Sedan,370,5
BH 5638 OA,Micro,268,2
BH 6397 YL,Lux,1430,5
BH 7271 BS,Micro,258,2
BH 6965 SB,Micro,225,2
BH 7481 IJ,Sedan,409,5
BH 7486 EF,Sedan,390,5
BH 7665 AN,Sedan,307,5
BH 8598 QJ,Mini,370,4
BH 1910 WV,SUV,557,7
BH 8824 HA,Micro,165,2
BH 3865 RO,Micro,157,2
BH 0272 BZ,Micro,260,2
BH 1169 PA,Sedan,330,5
BH 9885 ZB,Sedan,402,5
BH 3097 NF,Micro,300,2
BH 2308 ZR,Sedan,400,5
BH 0649 PH,Sedan,369,5
BH 6992 RS,Micro,258,2
BH 6617 EB,Micro,155,2
BH 6169 EL,SUV,455,7
BH 5338 XT,Lux,895,5
BH 7250 DT,Sedan,436,5
BH 1545 CE,Micro,266,2
BH 5689 OW,Lux,970,5
BH 8715 GU,Lux,1550,5
BH 7632 LQ,SUV,651,7
BH 7461 SQ,Micro,203,2
BH 0892 CG,Mini,274,4
BH 3756 AG,SUV,466,7
BH 4385 JF,Sedan,461,5
BH 0364 EH,SUV,569,7
BH 6239 YZ,Micro,183,2
BH 5309 HK,Lux,1094,5
BH 1833 AW,SUV,696,7
BH 9398 LJ,Sedan,474,5
BH 6031 JT,Micro,228,2
BH 2619 FQ,SUV,664,7
BH 0497 FS,Sedan,370,5
BH 7163 VB,Mini,343,4
BH 1519 UG,SUV,668,7
BH 4723 JY,Micro,151,2
BH 8639 AB,Mini,278,4
BH 4516 RL,Micro,239,2
BH 2001 DL,Sedan,489,5
BH 8133 IR,SUV,419,7
BH 3863 RE,Lux,1581,5
BH 4750 TC,Lux,1264,5
BH 5010 NC,Mini,202,4
BH 1590 AU,Lux,829,5
BH 6416 OX,Mini,355,4
BH 4737 LX,Mini,358,4
BH 4597 IZ,SUV,486,7
BH 5963 LP,Micro,277,2
BH 5991 UW,Micro,257,2
BH 4003 SR,Sedan,472,5
BH 3927 XB,Sedan,456,5
BH 6798 ES,Micro,218,2
BH 4537 XD,SUV,643,7
BH 4543 HW,Lux,1304,5
BH 5908 CT,Lux,1135,5
BH 9322 OX,Mini,242,4
BH 3131 DL,Mini,366,4
BH 0837 RH,Sedan,476,5
BH 9625 IQ,SUV,425,7
BH 1671 OP,Micro,194,2
BH 7983 MI,Mini,354,4
BH 9605 OW,Micro,151,2
BH 5816 SC,Lux,1303,5
BH 9574 RO,Mini,286,4
BH 8624 JR,Lux,845,5
BH 5267 XQ,Lux,1301,5
BH 1142 MU,Mini,271,4
BH 3527 WK,Micro,221,2
BH 2648 WI,Mini,207,4
BH 0067 ZE,Lux,1549,5
BH 9776 XM,Mini,206,4
BH 6893 KJ,Lux,920,5
BH 9857 RP,Lux,891,5
BH 9009 BY,Lux,1517,5
BH 8102 TC,Micro,179,2
BH 6543 YU,SUV,497,7
BH 2034 KX,SUV,595,7
BH 7773 BQ,Micro,217,2
BH 6893 HA,Sedan,422,5
BH 6818 AK,Sedan,426,5
BH 0235 HP,Lux,947,5
BH 5280 XD,Mini,305,4
BH 5805 IE,Sedan,301,5
BH 1124 TT,Mini,369,4
BH 6121 JJ,Sedan,345,5
BH 0545 KV,Micro,253,2
BH 0834 RB,Sedan,483,5
BH 6389 YZ,Lux,1539,5
BH 3561 YX,Mini,298,4
BH 0311 WH,Mini,209,4
BH 4722 HA,Lux,1432,5
BH 1851 WO,Micro,286,2
BH 4537 VS,Micro,181,2
BH 6555 RS,Mini,295,4
BH 8853 FF,Lux,1196,5
BH 2744 UK,Micro,184,2
BH 8222 YK,Sedan,349,5
BH 4705 VK,Sedan,390,5
BH 0028 RQ,Micro,199,2
BH 6256 MS,Micro,246,2
BH 7276 WC,SUV,409,7
BH 4585 AL,Sedan,366,5
BH 0569 PR,Micro,294,2
BH 0862 XE,Sedan,439,5
BH 5682 GP,Micro,259,2
BH 8949 TC,Sedan,421,5
BH 2331 VU,Mini,225,4
BH 6276 XZ,Micro,188,2
BH 1093 UV,Sedan,402,5
BH 5465 ZA,SUV,428,7
BH 3955 HF,Lux,1096,5
BH 8617 TF,Sedan,452,5
BH 5319 QK,Lux,942,5
BH 5940 DL,Mini,225,4
BH 9350 ER,Sedan,341,5
BH 0528 RC,Micro,243,2
BH 7551 IH,Micro,209,2
BH 8770 BQ,SUV,475,7
BH 7702 SL,Mini,252,4
BH 8916 NQ,Sedan,302,5
BH 7907 LK,Lux,1551,5
BH 5527 TN,Lux,1025,5
BH 6778 QY,SUV,764,7
BH 0099 ST,Micro,206,2
BH 9232 DI,Lux,1082,5
BH 1140 UX,Sedan,354,5
BH 1173 HO,Mini,253,4
BH 2325 SC,Sedan,454,5
BH 7370 KZ,Sedan,462,5
BH 5941 OM,Mini,322,4
BH 5759 MD,Sedan,372,5
BH 7438 QY,SUV,575,7
BH 7642 QQ,SUV,791,7
BH 0794 GP,Mini,348,4
BH 3871 LZ,Micro,202,2
BH 0023 FH,Mini,378,4
BH 1106 JX,Sedan,342,5
BH 7348 WK,SUV,739,7
BH 6684 RN,Lux,1286,5
BH 4573 VL,SUV,749,7
BH 2856 FC,Sedan,330,5
BH 4059 DG,Sedan,335,5
BH 6539 DC,SUV,475,7
BH 3402 IS,Mini,248,4
BH 8542 QP,Micro,215,2
BH 5326 NL,Mini,323,4
BH 1509 ST,Micro,159,2
BH 6833 VJ,Micro,278,2
BH 3920 IX,SUV,621,7
BH 2773 WK,Mini,398,4
BH 8810 HX,SUV,594,7
BH 9740 MY,Lux,886,5
BH 0449 SJ,Micro,177,2
BH 9572 BG,Mini,237,4
BH 0381 QW,SUV,418,7
BH 6761 GS,Micro,207,2
BH 6428 BP,SUV,690,7
BH 4530 XB,SUV,589,7
BH 4439 PB,Micro,233,2
BH 4830 ZF,Micro,206,2
BH 8955 MH,Mini,207,4
BH 6371 ZA,SUV,589,7
BH 2381 OL,Sedan,399,5
BH 3856 JG,Mini,341,4
BH 7577 GS,SUV,670,7
BH 6353 UJ,Lux,892,5
BH 9477 TD,Lux,1297,5
BH 1938 TP,SUV,795,7
BH 0798 RF,Sedan,478,5
BH 2352 AR,Micro,193,2
BH 1692 CC,Sedan,301,5
BH 2263 TQ,Mini,345,4
BH 3496 HI,Mini,360,4
BH 1632 TY,Sedan,495,5
BH 2748 BM,Lux,1375,5
BH 8522 GC,Micro,289,2
BH 6212 LI,SUV,598,7
BH 5593 WW,SUV,712,7
