Train_ID,Train_Name,Departure_ID,Arrival_ID,Departure_Time,Arrival_Time,Platform,Duration
4001,Cansaulim Railway Station - Ballari Junction Express,402,260,2023-10-04 16:34:18,2023-10-05 01:50:18,4,556
4002,Barddhaman Junction - Prayagraj Junction Railway Station Express,250,81,2023-09-27 03:57:26,2023-09-27 19:04:26,10,907
4003,Kaithlighat Railway Station - Ayodhya Junction Railway Station Express,131,93,2023-09-05 21:21:16,2023-09-06 14:15:16,2,1014
4004,Manchiryal Railway Station - Mahbubnagar Railway Station Express,303,302,2023-10-20 23:30:53,2023-10-21 14:02:53,7,872
4005,Tumkur Railway Station - Bhubaneswar Railway Station Express,266,417,2023-10-16 09:46:57,2023-10-16 19:37:57,1,591
4006,Jamalpur Junction - Bathinda Junction Express,172,207,2023-10-02 19:26:37,2023-10-03 07:30:37,9,724
4007,Pathankot Junction - Panipat Junction Express,209,5,2023-09-15 04:44:13,2023-09-15 19:14:13,6,870
4008,Rajkot Railway Station - Bidar Railway Station Express,380,267,2023-09-04 21:30:01,2023-09-05 07:52:01,6,622
4009,Kanoh Railway Station - Katihar Junction Express,132,148,2023-09-05 13:03:35,2023-09-06 01:15:35,6,732
4010,Buxar Railway Station - Nekonda Railway Station Express,166,314,2023-10-10 08:25:03,2023-10-10 20:12:03,6,707
4011,Ranchi Railway Station - Deoghar Railway Station Express,176,191,2023-10-27 13:42:14,2023-10-28 04:18:14,10,876
4012,Kannur Railway Station - Chapra Junction Express,365,165,2023-09-11 15:56:44,2023-09-12 04:26:44,3,750
4013,Lingampet-Jagityal Railway Station - Dharamsala Railway Station Express,312,120,2023-09-29 20:47:51,2023-09-30 11:10:51,8,863
4014,New Tinsukia Junction - Jhunjhunu Express,291,107,2023-09-04 11:45:02,2023-09-04 22:06:02,8,621
4015,Agra Cantt Railway Station - Gaya Junction Express,80,158,2023-09-09 14:04:51,2023-09-10 00:34:51,4,630
4016,Asansol Junction - Sancoale Railway Station Express,238,404,2023-10-26 14:17:35,2023-10-27 08:03:35,9,1066
4017,Kulem Railway Station - Lingampet-Jagityal Railway Station Express,408,312,2023-09-07 09:30:58,2023-09-07 20:05:58,7,635
4018,Chhatrapati Sahu Maharaj Terminus (Kolhapur - Agra Cantt Railway Station Express,232,80,2023-10-22 01:45:16,2023-10-22 17:42:16,5,957
4019,Pendra Road Railway Station - Hisar Junction Express,352,7,2023-09-05 01:14:12,2023-09-05 18:15:12,8,1021
4020,Bilimora Junction - Hospet Junction Express,395,273,2023-10-11 15:17:22,2023-10-12 05:20:22,8,843
4021,Bilaspur Junction - Koderma Railway Station Express,345,182,2023-09-04 21:13:56,2023-09-05 06:33:56,10,560
4022,Alwar Junction - Sancoale Railway Station Express,103,404,2023-10-08 22:56:12,2023-10-09 16:17:12,10,1041
4023,Gorakhpur Junction Railway Station - Muzaffarnagar Railway Station Express,84,89,2023-09-26 08:42:24,2023-09-26 21:07:24,6,745
4024,Okhla Railway Station - Chikkamagaluru Railway Station Express,34,274,2023-10-23 06:15:18,2023-10-23 19:04:18,6,769
4025,Chennai Egmore Railway Station - Bhiwani Junction Express,317,10,2023-10-19 18:13:12,2023-10-20 05:58:12,3,705
4026,Bilaspur Junction - Batala Junction Railway Station Express,337,210,2023-10-13 13:03:57,2023-10-14 03:37:57,2,874
4027,Chhatrapati Sahu Maharaj Terminus (Kolhapur - Tirunelveli Junction Express,232,322,2023-09-17 08:57:01,2023-09-17 19:01:01,9,604
4028,Dharwad Railway Station - Ranchi Railway Station Express,269,176,2023-09-21 18:46:15,2023-09-22 08:02:15,7,796
4029,Diphu Railway Station - Nekonda Railway Station Express,285,314,2023-09-08 04:18:18,2023-09-08 15:49:18,10,691
4030,Guntur Junction - Sealdah Railway Station Express,439,243,2023-10-14 23:28:33,2023-10-15 08:51:33,7,563
4031,Kacheguda Railway Station - Dhenkanal Railway Station Express,297,433,2023-09-08 23:56:00,2023-09-09 13:18:00,1,802
4032,Rangiya Junction - Jind Junction Express,294,11,2023-09-26 10:15:27,2023-09-26 20:50:27,2,635
4033,Rangiya Junction - Solapur Railway Station Express,294,223,2023-09-15 14:56:21,2023-09-16 06:34:21,10,938
4034,Bilha Railway Station - Barmer Express,355,111,2023-10-23 03:49:28,2023-10-23 17:10:28,2,801
4035,Tindivanam Railway Station - Howrah Junction Express,332,242,2023-10-08 21:56:42,2023-10-09 15:39:42,8,1063
4036,Delhi Sarai Rohilla Railway Station - Davangere Railway Station Express,30,263,2023-09-20 22:17:34,2023-09-21 10:48:34,9,751
4037,Barsi Takht Railway Station - Patel Nagar Railway Station Express,129,42,2023-09-09 23:08:31,2023-09-10 09:19:31,10,611
4038,Tirupati Main Railway Station - Jodhpur Junction Express,441,98,2023-10-09 04:58:44,2023-10-09 14:32:44,7,574
4039,Jamshedpur Tatanagar Junction - Medchal Railway Station Express,178,313,2023-10-12 09:08:42,2023-10-12 18:55:42,10,587
4040,Bilaspur Junction - Kalyan Junction Express,337,224,2023-10-01 00:36:31,2023-10-01 17:14:31,1,998
4041,Ludhiana Junction - Hanumangarh Junction Express,197,115,2023-09-05 04:03:43,2023-09-05 21:18:43,4,1035
4042,Udupi Railway Station - Ara Junction Express,268,147,2023-09-02 23:55:07,2023-09-03 15:53:07,9,958
4043,Chennai Central Railway Station - Solapur Railway Station Express,316,223,2023-09-24 16:55:38,2023-09-25 07:05:38,6,850
4044,Jaipur Junction - Bhongir Railway Station Express,97,308,2023-10-11 23:04:50,2023-10-12 10:05:50,8,661
4045,Panipat Junction - Nashik Road Railway Station Express,16,221,2023-10-12 03:44:57,2023-10-12 17:53:57,9,849
4046,Thrissur Railway Station - Mariani Junction Express,360,293,2023-09-05 10:10:17,2023-09-06 01:56:17,3,946
4047,Tezpur Railway Station - Lingampet-Jagityal Railway Station Express,289,312,2023-10-04 19:58:04,2023-10-05 06:19:04,3,621
4048,Pragati Maidan Railway Station - Kanoh Railway Station Express,37,132,2023-09-20 14:29:12,2023-09-21 00:14:12,6,585
4049,Pattan Railway Station - Vadodara Junction Express,76,378,2023-10-15 14:46:43,2023-10-16 01:23:43,5,637
4050,Rajahmundry Railway Station - Ambala City Express,442,2,2023-10-25 07:40:33,2023-10-25 20:37:33,7,777
4051,Guler Railway Station - Lethpora Railway Station Express,126,59,2023-10-14 23:00:24,2023-10-15 16:00:24,2,1020
4052,Yamunanagar Jagadhri - Delhi Sarai Rohilla Railway Station Express,14,30,2023-10-05 01:50:26,2023-10-05 16:49:26,9,899
4053,Balli Railway Station - Janjgir Naila Railway Station Express,405,347,2023-09-07 09:12:28,2023-09-07 21:04:28,7,712
4054,Khammam Railway Station - Bokaro Steel City Railway Station Express,301,179,2023-09-15 05:59:27,2023-09-15 20:12:27,6,853
4055,Surat Railway Station - Dimapur Railway Station Express,379,356,2023-09-03 02:02:24,2023-09-03 19:29:24,7,1047
4056,Salem Junction - Champa Junction Express,321,344,2023-10-22 03:45:23,2023-10-22 21:07:23,5,1042
4057,Dausa - Patna Junction Express,109,157,2023-09-22 02:55:22,2023-09-22 17:17:22,5,862
4058,Kozhikode Railway Station - Kayamkulam Junction Express,359,371,2023-10-06 20:29:46,2023-10-07 09:02:46,6,753
4059,Pali - Thiruvalla Railway Station Express,110,367,2023-10-11 17:49:51,2023-10-12 11:12:51,1,1043
4060,Chikkamagaluru Railway Station - Ooty Railway Station Express,274,334,2023-10-12 23:35:16,2023-10-13 10:39:16,9,664
4061,Qazigund Railway Station - Hanumangarh Junction Express,56,115,2023-10-02 02:49:26,2023-10-02 16:19:26,4,810
4062,Kolkata Sealdah Railway Station - Samastipur Junction Express,237,153,2023-09-07 13:02:47,2023-09-08 00:09:47,1,667
4063,Nalanda Junction - Bhongir Railway Station Express,162,308,2023-09-04 03:21:26,2023-09-04 18:38:26,10,917
4064,Shimla Railway Station - Tilak Nagar Railway Station Express,118,45,2023-09-10 03:19:23,2023-09-10 14:46:23,7,687
4065,Nalanda Junction - Daltonganj Railway Station Express,142,193,2023-09-15 16:43:03,2023-09-16 07:36:03,4,893
4066,Chennai Central Railway Station - Bhavnagar Terminus Express,316,381,2023-09-03 22:40:36,2023-09-04 10:32:36,8,712
4067,Katihar Junction - Kharsia Railway Station Express,168,350,2023-10-13 10:05:54,2023-10-13 22:11:54,6,726
4068,Guler Railway Station - Vasco da Gama Railway Station Express,126,398,2023-10-25 00:38:09,2023-10-25 15:42:09,7,904
4069,Thrissur Railway Station - Raipur Junction Express,360,336,2023-09-08 06:12:53,2023-09-08 18:45:53,7,753
4070,Rourkela Railway Station - Udupi Railway Station Express,421,268,2023-10-20 10:02:15,2023-10-20 22:55:15,9,773
4071,Raigarh Railway Station - Bhubaneswar Railway Station Express,339,417,2023-09-16 12:05:22,2023-09-17 05:28:22,1,1043
4072,Rajnandgaon Railway Station - Tinsukia Railway Station Express,342,278,2023-10-15 00:06:05,2023-10-15 13:25:05,7,799
4073,Cuddalore Junction - Kayamkulam Junction Express,333,371,2023-09-28 00:15:27,2023-09-28 15:12:27,1,897
4074,Panipat Junction - Kulem Railway Station Express,5,408,2023-10-24 11:32:15,2023-10-24 23:57:15,10,745
4075,Nalanda Junction - Rangiya Junction Express,142,284,2023-09-17 00:19:10,2023-09-17 15:45:10,6,926
4076,Thiruvananthapuram Central Railway Station - Siliguri Junction Express,357,239,2023-10-25 18:17:39,2023-10-26 07:18:39,3,781
4077,Kapurthala Railway Station - Coimbatore Junction Express,211,318,2023-09-25 05:09:01,2023-09-25 19:54:01,7,885
4078,Vijayawada Junction - Patna Junction Express,437,137,2023-09-30 12:08:46,2023-10-01 06:02:46,5,1074
4079,Barmer - Hubballi Junction Express,111,258,2023-10-18 23:22:41,2023-10-19 09:43:41,10,621
4080,Sikar Junction - Secunderabad Junction Express,105,440,2023-09-23 10:42:29,2023-09-23 21:37:29,3,655
4081,Daltonganj Railway Station - Agartala Railway Station Express,193,436,2023-09-03 03:41:04,2023-09-03 20:25:04,8,1004
4082,Kadapa Railway Station - Delhi Cantt Railway Station Express,454,32,2023-09-01 23:57:21,2023-09-02 16:24:21,8,987
4083,Vasai Road Railway Station - Delhi Shahdara Railway Station Express,234,35,2023-10-26 11:23:09,2023-10-27 04:35:09,1,1032
4084,Tirunelveli Junction - Bharuch Junction Express,322,384,2023-09-27 07:59:45,2023-09-27 23:48:45,1,949
4085,Hisar Junction - Udupi Railway Station Express,7,268,2023-10-08 22:00:23,2023-10-09 11:24:23,2,804
4086,Samastipur Junction - Kangra Railway Station Express,153,121,2023-09-05 17:46:29,2023-09-06 06:09:29,2,743
4087,Hanumangarh Junction - Koppal Railway Station Express,115,271,2023-09-19 07:45:12,2023-09-19 23:51:12,6,966
4088,Katra Railway Station - Dharamsala Railway Station Express,63,120,2023-10-16 15:58:31,2023-10-17 03:37:31,4,699
4089,Jalgaon Junction - Madurai Junction Express,230,319,2023-10-23 04:17:42,2023-10-23 16:50:42,6,753
4090,Kulem Railway Station - Raigarh Railway Station Express,408,339,2023-09-01 05:56:37,2023-09-01 18:17:37,5,741
4091,Anantnag Railway Station - Chennai Egmore Railway Station Express,69,317,2023-10-22 08:17:46,2023-10-22 17:17:46,4,540
4092,Udhampur Railway Station - Kollam Junction Express,62,362,2023-09-03 23:34:06,2023-09-04 17:22:06,6,1068
4093,Raigarh Railway Station - Anantnag Railway Station Express,339,69,2023-10-16 22:40:41,2023-10-17 09:23:41,2,643
4094,Huzurabad Railway Station - Karnal Express,309,15,2023-10-26 03:40:52,2023-10-26 21:06:52,6,1046
4095,Dagshai Railway Station - Sarai Rohilla Railway Station Express,130,40,2023-09-08 18:41:04,2023-09-09 05:20:04,2,639
4096,Rajkot Railway Station - Shivamogga Town Express,380,265,2023-09-02 10:59:32,2023-09-02 20:13:32,3,554
4097,Srinagar Railway Station - Jagtial Railway Station Express,70,310,2023-10-26 22:55:16,2023-10-27 08:51:16,10,596
4098,Barpeta Road Railway Station - Jharsuguda Junction Express,282,424,2023-09-18 18:16:09,2023-09-19 11:55:09,4,1059
4099,Yamunanagar Jagadhri - Kollam Junction Express,3,362,2023-09-18 14:24:13,2023-09-19 05:10:13,6,886
4100,Jammu Tawi Railway Station - Shakurbasti Railway Station Express,46,38,2023-10-11 07:29:59,2023-10-11 18:47:59,5,678
4101,Dausa - Anantnag Railway Station Express,109,54,2023-09-09 04:51:08,2023-09-09 18:56:08,4,845
4102,Okhla Railway Station - Ambala City Express,34,2,2023-10-20 11:26:25,2023-10-20 22:34:25,3,668
4103,Bharuch Junction - Mariani Junction Express,384,293,2023-10-10 03:56:08,2023-10-10 15:03:08,1,667
4104,Jajpur Keonjhar Road Railway Station - Shivaji Bridge Railway Station Express,432,41,2023-10-14 12:24:28,2023-10-15 03:56:28,8,932
4105,Sasaram Railway Station - Junagadh Junction Express,175,383,2023-10-22 18:18:21,2023-10-23 07:05:21,1,767
4106,Pendra Road Railway Station - Ambala City Express,352,2,2023-09-25 14:53:36,2023-09-26 06:39:36,8,946
4107,Punalur Railway Station - Hoshiarpur Railway Station Express,374,214,2023-09-05 13:06:20,2023-09-06 02:41:20,6,815
4108,Kazipet Junction - Barsi Takht Railway Station Express,311,129,2023-10-15 20:30:54,2023-10-16 05:53:54,2,563
4109,Ernakulam Junction - Karimnagar Railway Station Express,358,298,2023-10-03 22:44:01,2023-10-04 15:40:01,2,1016
4110,Nurpur Road Railway Station - Katra Railway Station Express,125,48,2023-09-04 19:45:42,2023-09-05 07:19:42,10,694
4111,Thoothukudi Junction - Panipat Junction Express,325,5,2023-10-12 04:26:55,2023-10-12 18:35:55,2,849
4112,Bhatapara Railway Station - Bhiwani Junction Express,341,21,2023-10-12 07:22:25,2023-10-12 23:44:25,6,982
4113,Salem Junction - Purnia Junction Express,321,163,2023-09-03 23:00:06,2023-09-04 13:16:06,9,856
4114,Gevra Road Railway Station - Nadiad Junction Express,349,387,2023-10-06 13:03:13,2023-10-07 05:04:13,2,961
4115,Harihar Railway Station - Badgam Railway Station Express,272,73,2023-09-16 21:13:09,2023-09-17 06:13:09,10,540
4116,Mumbai Lokmanya Tilak Terminus - Palakkad Junction Express,217,364,2023-09-11 22:49:27,2023-09-12 12:33:27,3,824
4117,Patiala Railway Station - Mariani Junction Express,199,283,2023-10-29 02:18:39,2023-10-29 16:23:39,5,845
4118,Shakurbasti Railway Station - Sirohi Road Railway Station Express,38,114,2023-10-17 05:14:16,2023-10-17 19:30:16,3,856
4119,Keonjhar Railway Station - Ramanathapuram Railway Station Express,429,329,2023-10-12 07:47:43,2023-10-12 18:16:43,9,629
4120,Rajnandgaon Railway Station - Anuppur Junction Express,342,354,2023-09-22 03:40:14,2023-09-22 19:23:14,9,943
4121,Amritsar Junction - Malda Town Railway Station Express,196,241,2023-09-03 21:33:08,2023-09-04 11:26:08,7,833
4122,Siliguri Junction - Bhiwani Junction Express,246,21,2023-10-16 13:43:21,2023-10-17 00:15:21,8,632
4123,Bharuch Junction - Badgam Railway Station Express,384,73,2023-09-28 08:34:32,2023-09-29 00:59:32,6,985
4124,Sonipat - Karnal Express,9,4,2023-09-02 04:35:06,2023-09-02 14:45:06,3,610
4125,Kayamkulam Junction - Silchar Railway Station Express,371,279,2023-09-16 12:35:57,2023-09-17 04:54:57,5,979
4126,Visakhapatnam Junction - Barauni Junction Express,438,156,2023-09-20 01:12:10,2023-09-20 11:39:10,2,627
4127,Durgapur Railway Station - Samastipur Junction Express,240,153,2023-09-28 06:59:46,2023-09-28 16:39:46,9,580
4128,Akola Junction - Thane Railway Station Express,226,220,2023-09-13 09:02:21,2023-09-14 02:20:21,7,1038
4129,Udupi Railway Station - Kanjirappalli Railway Station Express,268,372,2023-10-26 01:00:27,2023-10-26 11:32:27,7,632
4130,Bathinda Junction - Patna Junction Express,200,157,2023-09-06 04:11:55,2023-09-06 20:42:55,1,991
4131,Belagavi Railway Station - Kazipet Junction Express,259,311,2023-10-23 13:57:54,2023-10-24 00:48:54,6,651
4132,Taradevi Railway Station - Chirala Railway Station Express,135,451,2023-09-19 19:47:51,2023-09-20 05:28:51,3,581
4133,Hubballi Junction - Una Himachal Railway Station Express,258,119,2023-09-21 20:00:04,2023-09-22 07:06:04,3,666
4134,Hisar Junction - Madgaon Junction Express,7,397,2023-10-12 16:21:03,2023-10-13 05:56:03,9,815
4135,Phulbani Railway Station - Mumbai CST Railway Station Express,434,216,2023-09-08 04:28:38,2023-09-08 18:22:38,7,834
4136,Qazigund Railway Station - Manwal Railway Station Express,56,72,2023-09-17 16:27:32,2023-09-18 08:22:32,1,955
4137,Ooty Railway Station - Thoothukudi Junction Express,334,325,2023-10-11 07:08:32,2023-10-11 18:39:32,1,691
4138,Durgapur Railway Station - Chennai Egmore Railway Station Express,240,317,2023-09-17 21:31:38,2023-09-18 15:00:38,2,1049
4139,Hazaribagh Road Railway Station - Palakkad Junction Express,180,364,2023-09-28 19:07:26,2023-09-29 05:37:26,7,630
4140,Malda Town Railway Station - Pathankot Junction Express,248,209,2023-10-03 13:16:47,2023-10-03 22:29:47,8,553
4141,Karnal - Amravati Railway Station Express,15,229,2023-10-14 15:26:38,2023-10-15 06:41:38,10,915
4142,Guntur Junction - Anand Vihar Terminal Express,439,29,2023-10-28 17:19:20,2023-10-29 04:25:20,6,666
4143,Kendujhargarh Railway Station - Diphu Railway Station Express,427,285,2023-09-23 21:20:35,2023-09-24 15:10:35,7,1070
4144,Rohtak Junction - Ambala Cantt Junction Express,19,1,2023-09-05 04:02:03,2023-09-05 19:50:03,10,948
4145,Mandawali-Chander Vihar Railway Station - Bhadrak Railway Station Express,43,425,2023-10-17 02:02:34,2023-10-17 18:39:34,2,997
4146,Hisar Junction - Vasai Road Railway Station Express,18,234,2023-09-20 13:35:34,2023-09-21 05:01:34,2,926
4147,Peddapalli Railway Station - Ajmer Junction Express,304,100,2023-09-26 00:46:31,2023-09-26 16:05:31,8,919
4148,Hubballi Junction - Saharsa Junction Express,258,144,2023-09-03 08:11:54,2023-09-03 19:43:54,9,692
4149,Karur Railway Station - Pernem Railway Station Express,330,401,2023-09-16 11:19:48,2023-09-16 23:08:48,3,709
4150,Howrah Junction - Banihal Railway Station Express,242,64,2023-09-20 04:22:59,2023-09-20 14:10:59,1,588
4151,Deoghar Railway Station - Sibsagar Town Railway Station Express,191,292,2023-10-26 23:22:29,2023-10-27 09:10:29,4,588
4152,Chengannur Railway Station - Bapudham Motihari Express,369,154,2023-09-12 19:31:17,2023-09-13 09:39:17,9,848
4153,Tindivanam Railway Station - Gaya Junction Express,332,138,2023-09-02 04:05:42,2023-09-02 20:59:42,5,1014
4154,Katra Railway Station - Dhule Railway Station Express,63,231,2023-09-03 22:08:43,2023-09-04 11:33:43,8,805
4155,Patiala Railway Station - Deoghar Railway Station Express,199,184,2023-10-21 12:47:27,2023-10-21 23:16:27,2,629
4156,Rajnandgaon Railway Station - Goraul Railway Station Express,342,151,2023-10-26 17:40:35,2023-10-27 03:14:35,7,574
4157,Katra Railway Station - Dindigul Junction Express,63,335,2023-09-07 18:36:37,2023-09-08 08:29:37,9,833
4158,Agartala Railway Station - Aurangabad Railway Station Express,436,222,2023-10-26 18:40:08,2023-10-27 05:03:08,6,623
4159,Ambala City - Bapudham Motihari Express,13,154,2023-09-02 13:02:54,2023-09-03 02:24:54,6,802
4160,Kota Junction - Kurnool City Railway Station Express,101,453,2023-10-16 04:09:32,2023-10-16 16:48:32,7,759
4161,Bhilwara - Kakapora Railway Station Express,106,50,2023-09-17 12:27:25,2023-09-18 00:53:25,7,746
4162,Sopore Railway Station - Phulbani Railway Station Express,53,434,2023-10-21 14:36:54,2023-10-22 03:04:54,10,748
4163,Manwal Railway Station - Hyderabad Deccan Nampally Express,57,296,2023-10-22 17:01:24,2023-10-23 02:31:24,3,570
4164,Pernem Railway Station - Giridih Railway Station Express,401,188,2023-09-12 05:09:18,2023-09-12 21:51:18,3,1002
4165,Dagshai Railway Station - Kushinagar Railway Station Express,130,94,2023-09-20 03:22:46,2023-09-20 20:00:46,1,998
