Bus_ID,Bus_Name,Bus_Number_Plate,Bus_Color,Bus_Brand,Class,Departure_Time,Arrival_Time,Duration,Price,Origin_ID,Destination_ID,Capacity
8193,Chapra Bus Terminal - Fatehabad Bus Station,BH 8962 MF,Green,ASHOK LEYLAND,AC Executive,2023-09-19 18:06:14,2023-09-20 03:15:14,549,1386,211,33,41
8194,Red Fort - Serchhip Bus Station,BH 6754 AC,Pink,TATA MOTORS,Non AC Executive,2023-10-12 11:54:01,2023-10-12 21:10:01,556,773,17,370,47
8195,Kashmiri Gate - Panipat Bus Station,BH 4330 HT,White,EICHER MOTORS,Non AC Executive,2023-09-30 13:48:09,2023-10-01 00:03:09,615,919,4,25,50
8196,Udaipur Bus Terminal - Vellore New Bus Stand,BH 2425 SR,Red,SOLARIS,Non AC Executive,2023-09-24 05:34:16,2023-09-24 16:11:16,637,977,422,128,34
8197,Thrissur Sakthan Thampuran Bus Stand - Bicholim Bus Stand,BH 6459 GM,Pink,SOLARIS,Non AC Sleeper,2023-09-07 06:02:24,2023-09-07 17:08:24,666,272,264,399,41
8198,Giridih Bus Terminal - Buxar Bus Stand,BH 9377 HQ,Green,SOLARIS,Non AC Executive,2023-09-06 21:37:09,2023-09-07 08:44:09,667,925,247,217,42
8199,Palanpur Bus Station - Mancherial Bus Stand,BH 3289 LB,Yellow,TATA MOTORS,AC Executive,2023-10-26 00:03:50,2023-10-26 11:11:50,668,1448,297,338,44
8200,Saharanpur Bus Depot - Mysuru Central Bus Stand,BH 8282 SY,Pink,ASHOK LEYLAND,AC Sleeper,2023-09-04 04:16:52,2023-09-04 15:07:52,651,506,118,222,47
8201,Vijayawada Pandit Nehru Bus Station - Jammu Bus Stand,BH 5958 NM,Grey,TATA MOTORS,Non AC Sleeper,2023-10-15 04:15:40,2023-10-15 14:54:40,639,313,342,141,51
8202,Kalaburagi Bus Station - Bhuj Bus Terminal,BH 3261 PP,Grey,MAHINDRA & MAHINDRA,AC Executive,2023-09-10 01:18:53,2023-09-10 11:07:53,589,1036,227,296,49
8203,Thiruvananthapuram Central Bus Station - Pali Bus Stand,BH 8397 EB,White,BYD COMPANY LTD,AC Sleeper,2023-10-24 15:13:52,2023-10-25 02:37:52,684,587,261,54,33
8204,Chaibasa Bus Depot - Lajpat Nagar,BH 8303 QB,Green,VOLVO BUSES,AC Executive,2023-09-14 09:32:18,2023-09-14 18:08:18,516,1490,250,7,55
8205,Punalur Bus Stand - Agartala Bus Stand,BH 8940 IN,White,SOLARIS,AC Executive,2023-09-17 05:51:58,2023-09-17 14:19:58,508,1284,280,421,47
8206,Amritsar Bus Stand - Godda Bus Stand,BH 8318 EQ,White,BLUE BIRD CORPORATION,AC Sleeper,2023-10-28 03:34:21,2023-10-28 13:12:21,578,546,301,259,33
8207,Hanumangarh Depot - Gumla Bus Stop,BH 9986 EB,Yellow,BYD COMPANY LTD,Non AC Executive,2023-09-17 21:57:07,2023-09-18 08:02:07,605,987,57,253,42
8208,Moga Bus Depot - Hazaribagh Bus Station,BH 4758 WA,Black,BLUE BIRD CORPORATION,Non AC Executive,2023-09-29 03:59:47,2023-09-29 13:45:47,586,984,308,245,52
8209,Mayabunder Bus Stop - Ambikapur Bus Stand,BH 2520 FO,Purple,BYD COMPANY LTD,AC Executive,2023-10-19 03:20:29,2023-10-19 12:08:29,528,1325,429,445,44
8210,Wayanad Bus Depot - Chittorgarh Stand,BH 6690 RV,Blue,VOLVO BUSES,AC Sleeper,2023-10-28 02:56:19,2023-10-28 14:05:19,669,664,273,71,30
8211,Tenali Bus Stand - Bijapur Bus Stop,BH 7934 ZS,Pink,FORCE MOTORS,AC Sleeper,2023-09-19 20:29:46,2023-09-20 05:31:46,542,696,359,452,39
8212,Bhiwani Stand - Gyalshing Bus Stand,BH 2382 BE,Brown,VOLVO BUSES,Non AC Sleeper,2023-09-22 19:09:54,2023-09-23 03:41:54,512,473,32,364,41
8213,ITO - Gyalshing Bus Stand,BH 9692 QW,Green,SOLARIS,Non AC Sleeper,2023-10-05 00:48:52,2023-10-05 11:35:52,647,282,10,364,52
8214,Chapra Bus Terminal - Bharatpur Bus Station,BH 4501 SV,White,MAHINDRA & MAHINDRA,Non AC Sleeper,2023-10-01 01:26:32,2023-10-01 12:30:32,664,417,211,55,41
8215,Jharsuguda Bus Terminal - Shivamogga Bus Depot,BH 8772 ZJ,Black,SOLARIS,Non AC Sleeper,2023-10-18 15:12:29,2023-10-19 02:31:29,679,316,464,230,30
8216,Midnapore Bus Stand - Baramulla Bus Station,BH 7323 YI,Red,FORCE MOTORS,AC Executive,2023-10-15 10:10:38,2023-10-15 20:15:38,605,1224,390,146,52
8217,Kangra Bus Stand - Ponda Bus Stand,BH 9799 AM,Blue,SOLARIS,Non AC Sleeper,2023-09-04 05:55:48,2023-09-04 15:57:48,602,408,175,397,30
8218,Ongole Bus Stand - Kargil Bus Stop,BH 3249 GG,Yellow,BLUE BIRD CORPORATION,Non AC Executive,2023-10-03 22:50:37,2023-10-04 09:03:37,613,762,353,155,49
8219,Udhampur Bus Stand - Sarai Kale Khan,BH 3321 VX,Yellow,BLUE BIRD CORPORATION,Non AC Sleeper,2023-09-18 05:15:41,2023-09-18 15:12:41,597,360,144,19,51
8220,Chapra Bus Terminal - Bhaderwah Bus Stand,BH 1080 LM,Purple,BYD COMPANY LTD,Non AC Sleeper,2023-09-17 07:01:32,2023-09-17 17:33:32,632,414,211,156,43
8221,Bhongir Bus Stop - Kothagudem Bus Station,BH 9420 IS,Brown,MERCEDES BENZ,Non AC Sleeper,2023-09-16 07:02:05,2023-09-16 15:26:05,504,287,340,334,35
8222,Kolad Bus Stop - Balurghat Bus Stop,BH 7771 QI,Brown,ASHOK LEYLAND,Non AC Sleeper,2023-10-21 06:24:57,2023-10-21 17:41:57,677,437,195,384,43
8223,Saharanpur Bus Depot - Tonk Bus Stop,BH 8227 SJ,Yellow,BYD COMPANY LTD,Non AC Executive,2023-09-14 23:42:53,2023-09-15 10:57:53,675,944,118,79,44
8224,Jamshedpur Bus Stand - Madurai Mattuthavani,BH 2471 ZM,Brown,MAHINDRA & MAHINDRA,AC Executive,2023-09-18 22:09:31,2023-09-19 06:23:31,494,1043,242,124,36
8225,Nehru Place - Udaipur Bus Terminal,BH 5434 EQ,Pink,BLUE BIRD CORPORATION,AC Sleeper,2023-10-14 20:48:57,2023-10-15 07:15:57,627,547,1,422,37
8226,Durg Bus Terminal - Ernakulam KSRTC Jetty,BH 7092 HU,Blue,EICHER MOTORS,Non AC Executive,2023-09-12 04:41:33,2023-09-12 16:14:33,693,825,441,275,30
8227,Ballari Bus Stand - Kodungallur Bus Stand,BH 9824 OA,Red,BYD COMPANY LTD,Non AC Executive,2023-10-01 22:05:03,2023-10-02 08:49:03,644,789,226,277,45
8228,Darjeeling Bus Stop - Tirupati Central Bus Stand,BH 0743 AY,Red,EICHER MOTORS,AC Executive,2023-09-24 15:30:42,2023-09-25 03:21:42,711,1071,391,343,52
8229,Moradabad Bus Depot - Kargil Bus Stop,BH 7021 GD,Brown,FORCE MOTORS,AC Executive,2023-10-04 05:28:55,2023-10-04 17:24:55,716,1275,110,155,45
8230,Allahabad Civil Lines - Sultanpur Bus Terminal,BH 4052 IA,Red,MAHINDRA & MAHINDRA,Non AC Sleeper,2023-09-22 19:49:18,2023-09-23 05:01:18,552,272,105,120,48
8231,Thoothukudi New Bus Stand - Chamba Bus Stop,BH 0343 ZQ,Grey,EICHER MOTORS,Non AC Executive,2023-09-24 06:51:45,2023-09-24 15:13:45,502,796,130,167,49
8232,Udaipur City Depot - Kozhikode Mofussil Bus Stand,BH 1848 DC,Purple,MERCEDES BENZ,Non AC Sleeper,2023-09-10 11:04:45,2023-09-10 21:30:45,626,320,43,263,43
8233,Tonk Bus Stop - Madurai Mattuthavani,BH 8730 KL,Black,BYD COMPANY LTD,Non AC Executive,2023-10-28 08:37:43,2023-10-28 20:19:43,702,910,59,124,42
8234,Kathua Bus Terminal - Bhilwara Bus Depot,BH 2363 WV,Grey,FORCE MOTORS,AC Executive,2023-10-08 06:51:21,2023-10-08 17:58:21,667,1432,143,52,35
8235,Kailashahar Bus Station - Vadodara Central Bus Terminal,BH 9665 CR,Brown,FORCE MOTORS,AC Executive,2023-10-16 18:24:28,2023-10-17 04:28:28,604,1462,424,283,38
8236,Jaisalmer Bus Terminal - Bhuj Bus Terminal,BH 7780 GS,White,SOLARIS,Non AC Executive,2023-10-02 06:20:01,2023-10-02 16:58:01,638,809,56,296,53
8237,Mahabubnagar Bus Station - Sirmaur Bus Stand,BH 8306 YT,Purple,TATA MOTORS,Non AC Executive,2023-09-03 09:20:12,2023-09-03 18:03:12,523,761,329,172,52
8238,Bahadurgarh Terminal - Chittorgarh Stand,BH 9555 QJ,Grey,FORCE MOTORS,Non AC Executive,2023-09-25 13:48:38,2023-09-25 22:33:38,525,824,37,71,33
8239,Thiruvananthapuram Central Bus Station - Kurukshetra Junction,BH 1784 PE,Grey,VOLVO BUSES,Non AC Executive,2023-10-21 20:46:23,2023-10-22 04:51:23,485,767,261,27,39
8240,Jaipur Central Bus Station - Itanagar Bus Stand,BH 9003 QB,Pink,ASHOK LEYLAND,AC Sleeper,2023-10-13 19:12:51,2023-10-14 05:52:51,640,526,41,409,55
8241,Ahmedabad Central Bus Station - Kurukshetra Junction,BH 7633 GR,Black,SOLARIS,AC Executive,2023-10-06 15:23:32,2023-10-06 23:27:32,484,1327,281,27,33
8242,Jammu Bus Stand - Mehsana Bus Stop,BH 6924 BV,Brown,MERCEDES BENZ,AC Executive,2023-10-06 17:19:14,2023-10-07 04:15:14,656,1466,141,293,51
8243,Dharmanagar Bus Stop - Kishangarh Stand,BH 4351 VH,Black,FORCE MOTORS,Non AC Sleeper,2023-09-09 03:34:21,2023-09-09 12:39:21,545,412,425,78,46
8244,Karol Bagh - Baramulla Bus Station,BH 6506 LD,Red,VOLVO BUSES,Non AC Sleeper,2023-10-21 14:42:37,2023-10-21 23:22:37,520,401,8,146,40
8245,Ara Bus Terminus - Kurukshetra Junction,BH 0609 BM,Green,VOLVO BUSES,AC Sleeper,2023-09-04 00:51:41,2023-09-04 10:43:41,592,585,207,27,38
8246,Firozabad Stand - Gandhidham Bus Stand,BH 9576 HC,Yellow,EICHER MOTORS,Non AC Executive,2023-09-21 21:50:49,2023-09-22 08:34:49,644,952,112,295,40
8247,Ganderbal Bus Stop - Solan Bus Terminus,BH 7679 NS,Pink,SOLARIS,AC Executive,2023-09-21 11:13:06,2023-09-21 19:48:06,515,1086,149,168,39
8248,Jhansi Bus Stop - Bareilly Bus Station,BH 2232 UE,White,MERCEDES BENZ,Non AC Sleeper,2023-10-19 13:44:05,2023-10-19 22:54:05,550,417,111,108,49
8249,Rewa Bus Station - Tirunelveli New Bus Stand,BH 3671 OZ,Yellow,EICHER MOTORS,Non AC Executive,2023-09-24 15:24:39,2023-09-25 00:07:39,523,914,87,127,35
8250,Connaught Place - Kota Bus Stand,BH 9914 VM,Pink,BYD COMPANY LTD,AC Sleeper,2023-09-30 04:22:51,2023-09-30 12:23:51,481,614,2,45,33
8251,Palanpur Bus Station - Medak Bus Terminal,BH 8941 WF,Purple,BYD COMPANY LTD,Non AC Executive,2023-10-18 16:40:55,2023-10-19 00:57:55,497,773,297,332,39
8252,Bilaspur Bus Stand - Kalaburagi Bus Station,BH 4366 QW,Black,EICHER MOTORS,Non AC Executive,2023-10-08 09:15:53,2023-10-08 19:43:53,628,943,440,227,30
8253,Mapusa Bus Stand - Jamnagar Bus Terminus,BH 9238 OP,Purple,EICHER MOTORS,Non AC Executive,2023-09-14 20:49:10,2023-09-15 05:53:10,544,845,395,286,50
8254,Nanded Bus Stand - Mangaluru Central Bus Station,BH 6187 CT,Yellow,VOLVO BUSES,AC Executive,2023-10-17 08:17:10,2023-10-17 20:02:10,705,1437,194,225,45
8255,Chamba Bus Stop - Sawai Madhopur Junction,BH 8803 AX,Pink,MERCEDES BENZ,Non AC Sleeper,2023-10-27 19:53:38,2023-10-28 05:35:38,582,401,167,53,32
8256,Lohardaga Bus Station - Varanasi Cantt,BH 4655 VS,Brown,MERCEDES BENZ,Non AC Sleeper,2023-09-04 22:30:05,2023-09-05 08:19:05,589,358,256,103,35
8257,Red Fort - Raichur Bus Stand,BH 7317 NE,Green,MERCEDES BENZ,AC Sleeper,2023-09-08 11:46:31,2023-09-08 20:19:31,513,613,17,235,39
8258,Khammam Bus Terminal - Siwan Bus Station,BH 4550 RI,Purple,FORCE MOTORS,Non AC Sleeper,2023-10-04 01:20:42,2023-10-04 11:50:42,630,333,326,215,40
8259,Korba Bus Station - Valpoi Bus Stand,BH 4815 GR,Red,FORCE MOTORS,Non AC Executive,2023-09-30 10:53:38,2023-09-30 19:50:38,537,792,443,402,45
8260,Raigarh Bus Stand - Gulmarg Bus Stand,BH 8870 MN,Yellow,ASHOK LEYLAND,AC Executive,2023-10-23 00:38:46,2023-10-23 12:22:46,704,1205,442,159,34
8261,Koraput Bus Stand - Jhansi Bus Stop,BH 3806 IE,Green,ASHOK LEYLAND,AC Executive,2023-09-17 19:14:43,2023-09-18 06:56:43,702,1043,465,111,37
8262,Rampur Bus Stand - Machilipatnam Bus Stand,BH 6134 LL,Grey,VOLVO BUSES,Non AC Executive,2023-10-29 02:48:41,2023-10-29 12:04:41,556,792,179,355,52
8263,Kishangarh Stand - Bishnupur Bus Terminal,BH 2995 XC,Blue,VOLVO BUSES,Non AC Executive,2023-10-29 08:22:27,2023-10-29 16:34:27,492,917,78,417,52
8264,Tirunelveli New Bus Stand - Bikaner Bus Station,BH 4354 OG,Grey,BLUE BIRD CORPORATION,Non AC Sleeper,2023-09-28 04:58:46,2023-09-28 15:17:46,619,254,127,46,51
8265,Joginder Nagar Bus Depot - Adoor Bus Stop,BH 9615 IU,Blue,BYD COMPANY LTD,AC Executive,2023-09-05 04:33:57,2023-09-05 15:02:57,629,1113,180,278,39
8266,Raebareli Bus Stand - Dharwad Bus Stop,BH 8207 WS,Yellow,TATA MOTORS,AC Sleeper,2023-10-14 18:24:21,2023-10-15 03:24:21,540,648,117,238,54
8267,Ukhrul Bus Stop - Kalyan Bus Terminal,BH 2463 MH,White,MERCEDES BENZ,AC Sleeper,2023-09-20 06:21:32,2023-09-20 16:09:32,588,605,420,193,50
8268,Pali Bus Stand - Rewa Bus Station,BH 3511 WC,Brown,MERCEDES BENZ,Non AC Executive,2023-09-11 23:33:12,2023-09-12 10:58:12,685,930,74,87,37
8269,Thanjavur New Bus Stand - Eluru Bus Complex,BH 8287 KF,Brown,VOLVO BUSES,Non AC Executive,2023-09-06 22:03:23,2023-09-07 07:40:23,577,830,131,352,52
8270,Ahmedabad Central Bus Station - Sultanpur Bus Terminal,BH 3072 OH,Pink,VOLVO BUSES,AC Executive,2023-09-15 22:51:11,2023-09-16 08:18:11,567,1159,281,120,55
8271,Mancherial Bus Stand - Ayodhya Bus Station,BH 3436 MW,Black,BLUE BIRD CORPORATION,AC Sleeper,2023-09-08 23:55:43,2023-09-09 09:20:43,565,566,338,114,50
8272,Tiruchirappalli Central Bus Stand - Palwal Bus Depot,BH 0492 CT,Black,EICHER MOTORS,AC Executive,2023-10-06 20:18:53,2023-10-07 07:14:53,656,1337,125,36,33
8273,Motihari Bus Stand - Kozhikode Mofussil Bus Stand,BH 5052 GA,Green,TATA MOTORS,AC Sleeper,2023-09-22 05:12:25,2023-09-22 15:46:25,634,682,210,263,50
8274,Saket - Mandi Bus Station,BH 8828 RU,Red,SOLARIS,AC Sleeper,2023-10-15 12:42:43,2023-10-15 23:55:43,673,544,11,165,55
8275,Thoothukudi New Bus Stand - Tonk Bus Stop,BH 7990 OR,Black,TATA MOTORS,AC Sleeper,2023-09-27 05:50:27,2023-09-27 14:24:27,514,562,130,59,45
8276,Shahjahanpur Depot - Udaipur City Depot,BH 6250 RW,Purple,MAHINDRA & MAHINDRA,AC Executive,2023-10-05 03:06:26,2023-10-05 13:17:26,611,1382,115,43,43
8277,Kalaburagi Bus Station - Panaji Bus Stand,BH 1790 VG,Black,EICHER MOTORS,Non AC Sleeper,2023-10-15 17:32:33,2023-10-16 05:00:33,688,460,227,393,35
8278,Jagatsinghpur Bus Stand - Sonamarg Bus Terminal,BH 7864 IV,Pink,EICHER MOTORS,AC Executive,2023-09-03 07:55:52,2023-09-03 17:57:52,602,1148,474,160,38
8279,Sirmaur Bus Stand - Damoh Bus Stand,BH 5729 OK,Purple,BYD COMPANY LTD,AC Sleeper,2023-09-09 12:32:46,2023-09-09 23:14:46,642,554,172,89,38
8280,Vidisha Bus Stand - Srinagar Central Bus Station,BH 2906 TW,Black,BLUE BIRD CORPORATION,AC Executive,2023-09-21 06:22:37,2023-09-21 15:01:37,519,1376,94,142,38
8281,Dungarpur Bus Stop - Hisar Bus Depot,BH 1313 KQ,Brown,BLUE BIRD CORPORATION,Non AC Sleeper,2023-09-22 21:18:09,2023-09-23 06:43:09,565,401,69,24,30
8282,Haldia Bus Terminal - Tonk Bus Stop,BH 1512 ZS,Yellow,VOLVO BUSES,Non AC Executive,2023-09-20 14:21:48,2023-09-21 01:46:48,685,920,379,59,40
8283,Bharuch Bus Terminal - Davangere Bus Terminus,BH 4487 GK,Yellow,MERCEDES BENZ,AC Sleeper,2023-09-11 21:17:57,2023-09-12 08:14:57,657,710,290,228,49
8284,Godda Bus Stand - Balurghat Bus Stop,BH 8003 BH,Red,SOLARIS,AC Executive,2023-09-29 00:33:48,2023-09-29 09:01:48,508,1278,259,384,44
8285,Mapusa Bus Stand - Valpoi Bus Stand,BH 2011 SA,Brown,MAHINDRA & MAHINDRA,AC Sleeper,2023-10-22 21:46:40,2023-10-23 07:14:40,568,685,395,402,45
8286,Pali Bus Stand - Chittoor Bus Station,BH 8761 CZ,Green,BYD COMPANY LTD,AC Sleeper,2023-10-02 17:04:26,2023-10-03 04:34:26,690,710,54,356,34
8287,Koderma Bus Depot - Moradabad Bus Depot,BH 0558 KQ,Grey,SOLARIS,Non AC Sleeper,2023-10-04 05:48:04,2023-10-04 16:08:04,620,321,260,110,38
8288,Phulbani Bus Depot - Mamit Bus Terminal,BH 6210 GN,Grey,BLUE BIRD CORPORATION,AC Sleeper,2023-10-07 05:35:53,2023-10-07 16:14:53,639,589,473,372,30
8289,Kanker Bus Stand - Mangaluru Central Bus Station,BH 1942 UQ,Yellow,ASHOK LEYLAND,AC Executive,2023-10-25 17:33:05,2023-10-26 03:28:05,595,1192,448,225,40
8290,Korba Bus Station - India Gate,BH 6657 AA,Green,TATA MOTORS,AC Sleeper,2023-10-20 21:10:39,2023-10-21 05:19:39,489,729,443,5,45
8291,Alipurduar Bus Stop - Chhindwara Bus Terminal,BH 1570 ZI,Yellow,TATA MOTORS,Non AC Executive,2023-09-08 01:45:28,2023-09-08 13:14:28,689,974,388,90,40
8292,Spiti Bus Stop - Jaisalmer Bus Terminal,BH 0800 RQ,Yellow,BYD COMPANY LTD,AC Sleeper,2023-09-30 13:58:59,2023-09-30 22:00:59,482,608,174,56,36
8293,Botad Bus Stand - Kangra Bus Stand,BH 7994 IT,Yellow,MAHINDRA & MAHINDRA,Non AC Sleeper,2023-10-06 05:32:41,2023-10-06 14:22:41,530,421,300,175,41
8294,Gyalshing Bus Stand - Wayanad Bus Depot,BH 4997 DY,Brown,VOLVO BUSES,AC Executive,2023-09-09 23:04:55,2023-09-10 07:11:55,487,1482,364,273,40
8295,Amritsar Bus Stand - Cooch Behar Bus Station,BH 9636 GG,Blue,TATA MOTORS,AC Executive,2023-09-01 11:54:36,2023-09-01 23:17:36,683,1467,301,387,52
8296,Valpoi Bus Stand - Junagadh Bus Stand,BH 5572 NC,Green,FORCE MOTORS,Non AC Sleeper,2023-10-05 00:21:38,2023-10-05 11:09:38,648,280,402,287,39
8297,Akola Bus Depot - Churachandpur Bus Station,BH 1948 AT,Blue,TATA MOTORS,AC Sleeper,2023-09-12 04:35:18,2023-09-12 13:20:18,525,505,190,419,44
8298,Bikaner Bus Station - Serchhip Bus Station,BH 4113 OE,Pink,MAHINDRA & MAHINDRA,Non AC Executive,2023-09-23 09:46:14,2023-09-23 18:26:14,520,840,66,370,40
8299,Pulwama Bus Terminal - Bhavnagar Bus Station,BH 7005 XW,Brown,BYD COMPANY LTD,Non AC Sleeper,2023-09-11 10:40:19,2023-09-11 20:16:19,576,424,147,285,31
8300,Darjeeling Bus Stop - Khowai Bus Terminal,BH 2516 UF,Red,MAHINDRA & MAHINDRA,Non AC Sleeper,2023-09-23 17:38:13,2023-09-24 02:19:13,521,306,391,426,37
8301,Bareilly Bus Station - Junagadh Bus Stand,BH 7918 UZ,Purple,ASHOK LEYLAND,AC Sleeper,2023-10-07 18:53:09,2023-10-08 06:20:09,687,735,108,287,40
8302,Midnapore Bus Stand - Gumla Bus Stop,BH 2761 FD,Pink,MAHINDRA & MAHINDRA,Non AC Executive,2023-09-30 04:11:50,2023-09-30 16:09:50,718,953,390,253,35
8303,Devka Beach Bus Terminal - Manali Bus Stand,BH 4739 ZP,Pink,BLUE BIRD CORPORATION,AC Executive,2023-09-08 11:55:08,2023-09-08 20:27:08,512,1444,437,162,50
8304,Khowai Bus Terminal - Chitkul Bus Stop,BH 2600 PM,Pink,MERCEDES BENZ,Non AC Sleeper,2023-09-19 06:15:11,2023-09-19 18:02:11,707,484,426,178,55
8305,Mysuru Central Bus Stand - Eluru Bus Complex,BH 4618 GP,Grey,MERCEDES BENZ,AC Sleeper,2023-10-21 17:50:06,2023-10-22 02:53:06,543,736,222,352,53
8306,Gurugram Bus Stand - Muzaffarpur Bus Terminal,BH 8943 GP,Grey,EICHER MOTORS,Non AC Executive,2023-09-01 09:22:28,2023-09-01 17:36:28,494,944,20,203,33
8307,Vidisha Bus Stand - Yamunanagar Terminal,BH 5757 FG,Blue,TATA MOTORS,Non AC Executive,2023-09-12 16:03:29,2023-09-13 03:44:29,701,967,94,26,36
8308,Bhiwandi Bus Terminus - Kollam KSRTC Bus Stand,BH 1757 LU,Green,TATA MOTORS,Non AC Sleeper,2023-09-09 00:30:34,2023-09-09 10:53:34,623,462,198,265,35
8309,Ramagundam Bus Stand - ITO,BH 3564 NI,Yellow,ASHOK LEYLAND,Non AC Executive,2023-09-22 02:01:16,2023-09-22 10:23:16,502,871,327,10,42
8310,Shivpuri Bus Station - Gyalshing Bus Stand,BH 6491 BK,Grey,MAHINDRA & MAHINDRA,Non AC Executive,2023-09-06 16:00:16,2023-09-07 01:41:16,581,777,92,364,35
8311,Raebareli Bus Stand - Tonk Bus Stop,BH 0842 OE,Pink,TATA MOTORS,AC Executive,2023-10-16 00:11:49,2023-10-16 10:33:49,622,1083,117,59,49
8312,Anand Bus Stop - Bargarh Bus Stand,BH 8212 FO,Blue,BLUE BIRD CORPORATION,AC Executive,2023-10-10 08:30:02,2023-10-10 18:22:02,592,1239,289,463,45
8313,Rangat Bus Terminal - Udhampur Bus Stand,BH 2734 IT,Blue,MAHINDRA & MAHINDRA,AC Sleeper,2023-10-25 03:07:19,2023-10-25 12:09:19,542,634,430,144,45
8314,Anand Bus Stop - Tonk Bus Stop,BH 1909 PJ,Red,EICHER MOTORS,AC Executive,2023-09-04 19:37:14,2023-09-05 04:46:14,549,1438,289,59,48
8315,Udaipur City Depot - Gwalior Bus Terminal,BH 6444 AA,Brown,SOLARIS,Non AC Sleeper,2023-10-20 02:26:13,2023-10-20 13:32:13,666,391,43,83,46
8316,Pathankot Bus Stop - Kanpur Central Bus Station,BH 9844 RA,Red,FORCE MOTORS,AC Sleeper,2023-09-18 15:34:12,2023-09-19 02:50:12,676,737,307,102,44
8317,Shimla Inter-State Bus Terminus - Varanasi Cantt,BH 1876 UD,Yellow,MAHINDRA & MAHINDRA,Non AC Sleeper,2023-10-08 18:48:16,2023-10-09 05:43:16,655,440,161,103,52
8318,Alipurduar Bus Stop - Gandhinagar Bus Depot,BH 9347 MH,Pink,SOLARIS,AC Executive,2023-09-26 20:44:40,2023-09-27 07:02:40,618,1444,388,288,39
8319,Ajmer Bus Terminal - Begusarai Bus Stand,BH 1513 LR,Yellow,SOLARIS,AC Sleeper,2023-09-04 21:53:35,2023-09-05 07:52:35,599,683,64,212,43
8320,Bankura Bus Terminus - Nagaur Terminal,BH 0860 OF,Green,MERCEDES BENZ,AC Sleeper,2023-09-24 22:29:47,2023-09-25 07:29:47,540,643,383,80,48
8321,Lohardaga Bus Station - Kanhangad Bus Terminal,BH 2278 ZI,Green,TATA MOTORS,AC Sleeper,2023-10-24 11:57:21,2023-10-24 23:11:21,674,539,256,279,53
8322,Lunglei Bus Terminal - Jaipur Central Bus Station,BH 7316 NR,Yellow,SOLARIS,Non AC Executive,2023-10-18 12:17:04,2023-10-18 23:04:04,647,792,368,41,37
8323,Jhansi Bus Stop - Phulbani Bus Depot,BH 2158 GG,Red,MAHINDRA & MAHINDRA,AC Sleeper,2023-09-21 14:28:31,2023-09-22 00:40:31,612,574,111,473,54
8324,Buxar Bus Stand - Dhaula Kuan,BH 6159 ZD,Purple,VOLVO BUSES,Non AC Executive,2023-10-02 13:59:33,2023-10-02 22:30:33,511,891,217,14,49
8325,Chittorgarh Stand - Khowai Bus Terminal,BH 7576 JC,Brown,FORCE MOTORS,AC Executive,2023-10-27 13:04:17,2023-10-27 23:03:17,599,1175,71,426,42
8326,Rampur Bus Stand - Mysuru Central Bus Stand,BH 4685 XJ,White,VOLVO BUSES,AC Sleeper,2023-09-17 09:03:16,2023-09-17 17:20:16,497,733,179,222,44
8327,Ballari Bus Stand - Tonk Bus Stop,BH 1625 AM,Green,BYD COMPANY LTD,AC Executive,2023-09-28 14:49:46,2023-09-29 00:12:46,563,1156,226,59,37
8328,Secunderabad Bus Station - Solapur Central Bus Station,BH 4413 MJ,Pink,MAHINDRA & MAHINDRA,AC Sleeper,2023-10-08 08:22:24,2023-10-08 17:11:24,529,620,322,188,40
8329,Junagadh Bus Stand - Katra Bus Terminus,BH 0954 HK,Green,FORCE MOTORS,AC Sleeper,2023-09-16 08:16:42,2023-09-16 19:06:42,650,677,287,157,49
8330,Bagalkot Bus Station - Diglipur Bus Stand,BH 6721 NV,Blue,SOLARIS,Non AC Executive,2023-10-18 18:56:29,2023-10-19 06:17:29,681,816,236,428,49
8331,Miryalaguda Bus Stand - Bilaspur Bus Depot,BH 5031 XC,Pink,VOLVO BUSES,AC Executive,2023-10-04 22:45:25,2023-10-05 07:15:25,510,1159,333,170,41
8332,Rewari Bus Stand - Adilabad Bus Stand,BH 2393 XL,White,BLUE BIRD CORPORATION,Non AC Sleeper,2023-10-06 17:33:17,2023-10-07 01:59:17,506,410,34,331,50
8333,Udaipur City Depot - Visakhapatnam RTC Complex,BH 4128 XG,Black,FORCE MOTORS,Non AC Executive,2023-10-22 19:26:18,2023-10-23 03:42:18,496,882,43,341,42
8334,Serchhip Bus Station - Saharanpur Bus Depot,BH 0341 HH,Pink,BLUE BIRD CORPORATION,Non AC Sleeper,2023-09-04 10:22:45,2023-09-04 22:03:45,701,254,370,118,52
8335,Sonamarg Bus Terminal - Midnapore Bus Stand,BH 4404 TW,Green,EICHER MOTORS,AC Executive,2023-10-02 02:17:58,2023-10-02 11:57:58,580,1194,160,390,51
8336,Godda Bus Stand - Bomdila Bus Station,BH 5066 LH,Brown,MERCEDES BENZ,Non AC Sleeper,2023-09-25 07:03:30,2023-09-25 16:54:30,591,480,259,412,54
8337,Bengaluru Majestic Bus Station - Sonamarg Bus Terminal,BH 4271 EQ,Blue,ASHOK LEYLAND,AC Executive,2023-10-29 08:18:03,2023-10-29 17:13:03,535,1123,221,160,48
8338,Midnapore Bus Stand - Sitamarhi Bus Stop,BH 0004 WO,Blue,ASHOK LEYLAND,AC Executive,2023-10-01 10:07:58,2023-10-01 18:35:58,508,1038,390,220,37
